,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
498,Jaden Springer,SG,19,PHI,2,0,3.0,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,1.0
499,Cassius Stanley,SG,22,DET,3,1,27.7,3.7,7.7,.478,1.3,3.0,.444,2.3,4.7,.500,.565,2.0,2.0,1.000,1.3,2.0,3.3,0.7,1.0,0.7,1.7,3.0,10.7
500,Nik Stauskas,SG,28,MIA,2,0,12.0,1.5,4.0,.375,1.0,2.0,.500,0.5,2.0,.250,.500,1.5,2.0,.750,0.5,1.0,1.5,0.5,0.0,0.0,0.0,0.5,5.5
501,Lance Stephenson,SF-SG,31,TOT,9,0,14.7,2.4,4.9,.500,0.4,1.8,.250,2.0,3.1,.643,.545,0.4,0.6,.800,0.3,2.0,2.3,2.3,0.1,0.0,1.0,1.8,5.8
502,Lamar Stevens,PF,24,CLE,25,3,12.9,1.5,3.8,.389,0.4,1.3,.303,1.1,2.5,.435,.442,0.4,0.7,.611,0.7,1.4,2.0,0.6,0.2,0.2,0.4,1.3,3.8
503,Isaiah Stewart,C,20,DET,29,29,25.8,3.3,6.3,.530,0.1,0.4,.154,3.3,5.9,.559,.536,1.1,1.6,.681,2.7,5.7,8.4,1.1,0.4,1.1,1.2,2.8,7.9
504,Max Strus,SF,25,MIA,28,4,23.4,4.0,8.6,.467,2.6,6.2,.414,1.4,2.4,.606,.617,0.9,1.2,.758,0.4,3.1,3.5,1.3,0.4,0.1,0.6,1.5,11.5
505,Jalen Suggs,PG,20,ORL,21,21,27.8,4.1,12.2,.339,1.2,4.9,.255,2.9,7.4,.394,.389,2.8,3.6,.763,0.8,2.6,3.4,3.6,1.1,0.4,3.2,2.8,12.3
506,Craig Sword,SG,,WAS,3,0,6.3,1.0,1.3,.750,0.0,0.3,.000,1.0,1.0,1.000,.750,0.0,0.0,,0.0,0.0,0.0,0.3,1.3,0.0,0.3,2.3,2.0
507,Keifer Sykes,PG,28,IND,5,3,26.8,3.8,8.6,.442,1.6,4.6,.348,2.2,4.0,.550,.535,1.2,1.4,.857,0.2,2.2,2.4,3.6,0.4,0.2,1.2,2.6,10.4
508,Jae'Sean Tate,SF,26,HOU,38,37,27.4,4.9,10.0,.488,0.8,2.7,.298,4.1,7.2,.560,.529,2.0,2.8,.710,1.8,4.1,5.8,3.1,0.9,0.6,1.9,3.6,12.6
509,Jayson Tatum,SF,23,BOS,35,35,36.8,8.9,21.4,.418,2.8,8.5,.333,6.1,12.9,.473,.484,5.0,6.0,.833,1.2,7.4,8.5,3.9,1.0,0.8,2.7,2.5,25.7
510,Terry Taylor,G-F,22,IND,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
511,Garrett Temple,SG,35,NOP,37,11,19.4,2.2,5.3,.410,1.3,3.4,.379,0.9,1.9,.465,.531,0.6,0.8,.724,0.7,2.2,2.9,1.2,0.8,0.5,0.9,1.6,6.2
512,Emanuel Terry,PF,25,PHO,3,0,6.0,0.0,1.7,.000,0.0,0.0,,0.0,1.7,.000,.000,0.0,0.0,,2.7,2.3,5.0,0.7,0.3,0.0,1.7,1.3,0.0
513,Tyrell Terry,PG,21,MEM,2,0,1.5,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
514,Jon Teske,C,24,MEM,2,0,2.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
515,Daniel Theis,C,29,HOU,23,20,23.5,3.3,7.2,.464,0.8,3.1,.268,2.5,4.1,.611,.521,1.1,1.6,.694,1.3,4.0,5.3,0.8,0.4,0.7,1.3,2.4,8.6
516,Brodric Thomas,SG,25,BOS,5,0,4.4,0.2,1.2,.167,0.0,0.8,.000,0.2,0.4,.500,.167,0.4,0.4,1.000,0.2,0.6,0.8,0.6,0.0,0.0,0.4,0.0,0.8
517,Cam Thomas,SG,20,BRK,26,1,15.5,2.5,6.3,.400,0.5,2.4,.222,2.0,3.9,.510,.442,0.7,0.8,.818,0.2,2.0,2.2,1.2,0.4,0.2,0.5,0.5,6.3
518,Isaiah Thomas,PG,32,TOT,5,1,22.8,3.0,9.4,.319,1.0,5.0,.200,2.0,4.4,.455,.372,1.6,2.2,.727,0.2,1.4,1.6,2.0,0.0,0.4,1.0,2.4,8.6
519,Matt Thomas,SG,27,CHI,14,0,9.6,1.0,3.0,.333,0.6,1.9,.346,0.4,1.1,.313,.440,0.1,0.1,1.000,0.1,0.8,0.9,0.3,0.2,0.1,0.0,0.4,2.8
520,Tristan Thompson,PF,30,SAC,29,3,15.1,2.6,5.1,.510,0.0,0.0,1.000,2.6,5.1,.507,.513,1.1,2.0,.534,2.4,3.0,5.4,0.6,0.3,0.4,1.0,1.7,6.3
521,JT Thor,PF,19,CHO,10,0,10.9,0.9,2.5,.360,0.3,1.6,.188,0.6,0.9,.667,.420,0.5,0.8,.625,0.5,0.9,1.4,0.6,0.4,0.6,0.4,1.4,2.6
522,Matisse Thybulle,SG,24,PHI,29,14,26.0,2.4,4.9,.489,0.7,2.4,.286,1.7,2.4,.690,.560,0.3,0.3,.889,0.6,1.8,2.4,1.1,1.8,1.1,0.8,2.4,5.7
523,Killian Tillie,C,23,MEM,25,2,13.2,1.2,3.7,.333,0.7,2.4,.300,0.5,1.3,.394,.430,0.2,0.3,.625,0.8,1.2,2.0,0.6,0.7,0.5,0.3,1.6,3.4
524,Xavier Tillman Sr.,PF,23,MEM,29,0,14.3,1.9,4.3,.435,0.2,1.1,.194,1.7,3.2,.516,.460,1.0,1.4,.700,1.4,1.9,3.2,1.2,1.2,0.5,0.7,1.2,4.9
525,Isaiah Todd,PF,20,WAS,9,0,3.9,0.6,1.7,.333,0.4,1.1,.400,0.1,0.6,.200,.467,0.2,0.4,.500,0.2,0.8,1.0,0.1,0.2,0.2,0.1,0.1,1.8
526,Obi Toppin,PF,23,NYK,34,2,16.6,3.2,6.0,.532,0.4,1.7,.211,2.8,4.3,.658,.562,1.6,2.1,.786,1.1,2.8,3.9,1.1,0.4,0.5,0.9,1.5,8.3
527,Juan Toscano-Anderson,SF,28,GSW,36,3,16.4,1.9,3.8,.507,0.3,1.3,.244,1.6,2.6,.634,.547,0.7,1.1,.610,0.6,2.3,2.9,2.2,0.8,0.4,1.1,1.6,4.9
528,Karl-Anthony Towns,C,26,MIN,32,32,34.3,8.5,16.7,.510,2.3,5.5,.417,6.2,11.2,.556,.579,4.8,5.8,.827,2.8,6.5,9.3,3.6,1.0,1.2,3.6,3.8,24.1
529,Gary Trent Jr.,SG,23,TOR,33,32,34.0,6.1,14.5,.421,2.7,7.3,.368,3.4,7.1,.477,.515,1.5,1.8,.845,0.4,2.5,2.8,2.1,1.9,0.4,0.9,2.2,16.4
530,P.J. Tucker,PF,36,MIA,33,32,28.5,3.0,6.0,.500,1.3,2.8,.462,1.7,3.2,.533,.609,0.7,1.0,.697,1.7,3.9,5.6,2.2,0.7,0.3,1.0,2.3,8.0
531,Rayjon Tucker,SG,24,DEN,3,0,9.7,0.3,0.7,.500,0.3,0.7,.500,0.0,0.0,,.750,1.0,1.3,.750,0.3,1.0,1.3,1.3,0.3,0.0,0.0,1.0,2.0
532,Myles Turner,C,25,IND,38,38,29.8,4.9,9.3,.521,1.6,4.5,.359,3.3,4.9,.670,.607,1.9,2.5,.758,1.5,5.8,7.3,1.1,0.6,2.8,1.3,2.8,13.2
533,Jonas Valančiūnas,C,29,NOP,36,36,31.6,7.1,13.7,.520,1.0,2.4,.430,6.1,11.3,.539,.558,3.3,4.0,.825,3.6,8.4,11.9,2.4,0.6,0.9,2.4,3.2,18.6
534,Denzel Valentine,SG,28,CLE,22,0,9.3,1.0,2.8,.371,0.8,2.0,.409,0.2,0.8,.278,.516,0.0,0.0,,0.4,1.3,1.7,0.5,0.3,0.0,0.5,0.8,2.9
535,Jarred Vanderbilt,PF,22,MIN,34,27,25.3,2.6,4.6,.557,0.1,0.3,.200,2.5,4.4,.581,.563,0.9,1.4,.674,3.1,5.8,9.0,1.3,1.5,0.8,1.1,2.7,6.1
536,Fred VanVleet,PG,27,TOR,33,33,37.5,7.5,17.0,.444,3.7,9.1,.405,3.8,7.9,.488,.553,2.9,3.3,.890,0.8,4.2,5.0,6.8,1.6,0.6,2.7,2.4,21.7
537,Devin Vassell,SF,21,SAS,32,4,25.0,4.4,9.7,.453,1.7,4.8,.351,2.7,4.8,.555,.540,0.7,0.9,.733,0.7,3.2,3.9,1.5,1.0,0.7,0.8,1.9,11.1
538,Gabe Vincent,PG,25,MIA,32,10,21.8,3.1,7.2,.435,1.6,4.3,.374,1.5,2.8,.527,.548,0.8,1.0,.774,0.5,1.6,2.1,2.9,0.8,0.2,1.5,2.2,8.6
539,Nikola Vučević,C,31,CHI,29,29,33.3,6.6,15.4,.429,1.7,4.9,.343,4.9,10.5,.469,.483,1.0,1.4,.667,1.9,9.8,11.7,3.4,1.1,1.1,1.6,2.3,15.9
540,Dean Wade,PF,25,CLE,28,16,20.3,1.9,4.5,.432,0.9,2.8,.329,1.0,1.6,.609,.536,0.4,0.5,.769,0.8,2.7,3.5,1.3,0.5,0.1,0.4,1.6,5.1
541,Franz Wagner,SF,20,ORL,39,39,32.3,5.9,13.1,.453,1.3,3.6,.369,4.6,9.5,.485,.504,2.7,3.2,.839,1.2,3.5,4.7,2.6,1.1,0.5,1.6,2.3,15.8
542,Moritz Wagner,C,24,ORL,29,0,11.8,2.1,4.9,.433,1.0,2.9,.341,1.1,1.9,.571,.535,1.4,1.8,.784,0.6,1.9,2.4,0.8,0.2,0.2,0.7,1.9,6.6
543,Ish Wainright,PF,27,PHO,15,0,6.7,0.7,2.3,.294,0.3,1.3,.200,0.4,0.9,.429,.353,0.1,0.3,.500,0.7,0.6,1.3,0.5,0.3,0.1,0.4,1.4,1.7
544,Kemba Walker,PG,31,NYK,24,24,27.3,4.7,11.4,.414,2.4,6.0,.403,2.3,5.4,.426,.520,1.8,2.1,.840,0.5,3.1,3.5,3.6,0.8,0.2,1.4,1.2,13.6
545,Lonnie Walker IV,SG,23,SAS,34,3,22.4,4.1,10.3,.402,1.6,5.1,.312,2.6,5.2,.489,.479,1.4,1.6,.870,0.2,2.7,2.9,2.4,0.6,0.2,1.1,1.3,11.3
546,M.J. Walker,SG,23,PHO,2,0,4.0,0.0,2.0,.000,0.0,1.0,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.0
547,Derrick Walton,PG,26,DET,3,3,36.0,2.0,8.7,.231,1.0,4.3,.231,1.0,4.3,.231,.288,1.3,1.3,1.000,0.7,2.7,3.3,7.0,2.3,1.3,3.7,2.7,6.3
548,Brad Wanamaker,PG,32,TOT,23,2,13.9,1.2,3.3,.364,0.2,0.7,.235,1.0,2.6,.400,.390,1.0,1.1,.920,0.3,1.4,1.7,2.4,0.3,0.3,1.0,2.0,3.6
549,Duane Washington Jr.,PG,21,IND,8,4,19.4,2.9,8.4,.343,1.0,4.1,.242,1.9,4.3,.441,.403,1.0,1.4,.727,0.1,1.6,1.8,1.5,0.5,0.1,1.3,0.8,7.8
550,P.J. Washington,PF,23,CHO,22,3,25.0,3.9,8.3,.467,2.0,4.7,.433,1.8,3.5,.513,.591,1.3,1.8,.700,1.3,4.0,5.4,2.4,0.7,1.1,1.3,2.3,11.0
551,Yuta Watanabe,SF,27,TOR,14,2,20.5,2.7,6.6,.413,1.4,3.6,.380,1.4,3.0,.452,.516,0.9,1.6,.545,0.9,3.4,4.3,1.1,0.4,0.6,0.8,1.7,7.6
552,Tremont Waters,PG,24,TOT,3,0,16.7,1.3,4.7,.286,0.7,3.0,.222,0.7,1.7,.400,.357,0.0,0.0,,0.0,1.3,1.3,2.3,1.7,0.0,1.3,1.3,3.3
553,Trendon Watford,SF,21,POR,12,0,6.3,0.8,1.9,.435,0.0,0.0,,0.8,1.9,.435,.435,0.5,0.8,.600,0.4,1.2,1.6,0.6,0.2,0.4,0.3,0.6,2.2
554,Paul Watson,SF,27,OKC,9,3,17.3,1.3,3.9,.343,0.7,2.9,.231,0.7,1.0,.667,.429,0.1,0.2,.500,0.3,2.7,3.0,0.9,0.3,0.3,0.4,1.1,3.4
555,Quinndary Weatherspoon,SG,25,GSW,3,0,5.3,1.3,1.3,1.000,0.0,0.0,,1.3,1.3,1.000,1.000,0.0,0.0,,0.0,0.3,0.3,0.0,0.3,0.3,0.3,1.7,2.7
556,Russell Westbrook,PG,33,LAL,40,40,35.7,7.3,16.3,.449,1.1,3.5,.300,6.3,12.8,.489,.481,3.6,5.5,.650,1.4,6.8,8.1,8.3,1.2,0.3,4.6,3.2,19.3
557,Coby White,PG,21,CHI,18,6,24.7,4.1,9.1,.445,1.9,4.9,.386,2.2,4.2,.513,.549,1.3,1.7,.774,0.2,2.4,2.6,2.4,0.4,0.3,1.2,2.2,11.3
558,Derrick White,SG,27,SAS,37,37,30.5,5.0,11.9,.423,1.5,5.2,.294,3.5,6.6,.524,.488,2.9,3.3,.869,0.5,3.0,3.5,5.5,1.2,0.9,1.6,2.2,14.5
559,Hassan Whiteside,C,32,UTA,34,1,15.6,3.1,4.9,.627,0.0,0.0,,3.1,4.9,.627,.627,1.7,2.5,.690,2.2,4.4,6.6,0.3,0.2,1.3,0.9,2.8,7.8
560,Joe Wieskamp,SG,22,SAS,9,0,5.6,0.9,1.9,.471,0.4,1.2,.364,0.4,0.7,.667,.588,0.2,0.6,.400,0.2,0.2,0.4,0.3,0.2,0.2,0.0,0.3,2.4
561,Aaron Wiggins,SG,23,OKC,20,11,21.2,2.8,5.4,.514,0.8,2.4,.333,2.0,3.0,.661,.589,1.1,1.5,.700,0.7,2.5,3.1,1.1,0.7,0.2,0.8,2.0,7.4
562,Andrew Wiggins,SF,26,GSW,34,34,31.5,7.1,14.5,.489,2.3,5.3,.425,4.8,9.2,.526,.567,2.6,3.8,.695,1.2,3.3,4.5,1.9,1.0,0.6,1.6,1.8,19.1
563,Brandon Williams,PG,22,POR,2,0,6.0,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,2.0,3.5,.571,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
564,Grant Williams,PF,23,BOS,34,11,22.9,2.5,5.0,.491,1.4,3.4,.426,1.0,1.6,.625,.635,1.0,1.1,.897,0.8,2.6,3.4,1.0,0.5,0.6,0.8,2.1,7.4
565,Kenrich Williams,SF,27,OKC,35,0,20.7,2.8,6.0,.460,0.8,2.1,.392,1.9,3.9,.496,.528,0.6,1.1,.553,1.3,2.6,3.9,1.9,1.0,0.1,0.8,1.7,7.0
566,Lou Williams,PG,35,ATL,27,0,14.4,2.3,6.4,.366,0.6,2.1,.304,1.7,4.3,.397,.416,1.2,1.4,.846,0.3,1.3,1.6,1.5,0.6,0.1,0.9,1.0,6.5
567,Patrick Williams,PF,20,CHI,5,5,25.0,2.6,4.6,.565,0.6,1.2,.500,2.0,3.4,.588,.630,0.8,0.8,1.000,0.2,2.0,2.2,0.6,0.6,0.4,0.4,1.8,6.6
568,Robert Williams,C,24,BOS,30,30,28.8,4.4,5.9,.744,0.0,0.0,,4.4,5.9,.744,.744,1.0,1.6,.625,3.8,5.1,8.9,1.7,0.8,2.1,1.2,2.0,9.7
569,Ziaire Williams,SF,20,MEM,21,1,18.0,2.1,5.4,.386,1.0,3.4,.278,1.1,2.0,.571,.474,0.3,0.4,.750,0.2,1.1,1.3,0.6,0.5,0.3,0.6,1.6,5.4
570,D.J. Wilson,PF,25,TOR,3,1,16.0,2.7,3.7,.727,0.0,0.7,.000,2.7,3.0,.889,.727,2.7,3.3,.800,0.3,4.3,4.7,1.3,1.7,0.3,0.7,1.7,8.0
571,Dylan Windler,SF,25,CLE,24,0,10.5,1.0,2.3,.444,0.6,1.5,.417,0.4,0.8,.500,.583,0.1,0.2,.750,0.5,1.5,1.9,0.9,0.3,0.1,0.4,1.1,2.8
572,Justise Winslow,SF,25,LAC,30,1,11.1,1.6,3.5,.452,0.2,0.8,.217,1.4,2.7,.519,.476,0.3,0.6,.471,0.5,2.4,3.0,1.1,0.6,0.4,0.9,1.0,3.6
573,Cassius Winston,PG,23,WAS,2,0,3.5,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,1.0,1.0,1.000,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0
574,Christian Wood,C,26,HOU,37,36,30.7,6.3,13.2,.477,1.5,4.6,.333,4.8,8.6,.555,.536,2.9,4.7,.611,1.8,8.3,10.2,2.1,0.7,0.9,1.8,2.4,17.0
575,Robert Woodard II,SF,22,SAC,7,0,2.0,0.1,0.4,.333,0.1,0.1,1.000,0.0,0.3,.000,.500,0.3,0.3,1.000,0.0,0.3,0.3,0.0,0.0,0.0,0.1,0.3,0.7
576,Delon Wright,SG,29,ATL,33,4,17.6,1.5,3.5,.430,0.5,1.3,.405,1.0,2.2,.444,.504,0.7,0.8,.846,0.8,2.1,2.9,2.5,0.8,0.2,0.7,0.6,4.2
577,McKinley Wright IV,PG,23,MIN,1,0,4.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,1.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
578,Moses Wright,PF,23,LAC,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
579,Thaddeus Young,PF,33,SAS,23,0,14.0,2.8,5.0,.570,0.0,0.1,.000,2.8,4.8,.586,.570,0.3,0.8,.444,1.5,2.0,3.4,2.4,0.9,0.3,1.0,1.4,6.0
580,Trae Young,PG,23,ATL,34,34,34.7,9.7,21.1,.458,2.8,7.4,.375,6.9,13.8,.502,.523,6.2,6.9,.897,0.8,3.3,4.1,9.6,0.9,0.1,4.1,1.7,28.3
581,Omer Yurtseven,C,23,MIA,30,6,14.2,2.4,4.9,.480,0.0,0.2,.143,2.3,4.7,.496,.483,0.8,1.2,.622,1.8,4.3,6.0,0.7,0.4,0.5,0.9,1.6,5.5
582,Cody Zeller,C,29,POR,25,0,13.2,1.8,3.2,.568,0.0,0.2,.000,1.8,3.1,.597,.568,1.4,1.9,.766,1.8,2.8,4.6,0.8,0.3,0.2,0.7,2.1,5.1
583,Ivica Zubac,C,24,LAC,35,35,25.0,3.6,5.5,.656,0.0,0.0,,3.6,5.5,.656,.656,2.4,3.3,.737,2.7,5.5,8.2,1.1,0.5,1.2,1.4,2.3,9.6
